growth_rate,cost,production,n_batch,n_start,n_candidates,init_growth_rate,init_cost,init_production
0.72176516,952.3281,0.01746851,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.0,605.30444,0.044703234,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.0,1343.9072,0.052673817,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.0,2399.8457,0.060900852,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,1231.0853,0.017859044,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,1587.0787,0.018690433,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,1057.6954,0.012854314,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,893.344,0.013945348,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,905.23773,0.014699109,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,1050.7756,0.015248065,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.0,1563.9993,0.03769387,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.0,3453.5903,0.059392046,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.0,784.6668,0.04748209,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.0,898.7259,0.044439636,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.0,1636.5425,0.05493405,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.0,1084.7356,0.05330102,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,2790.8757,0.02741671,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,1939.024,0.009005843,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.0,715.047,0.044774156,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.0,880.4937,0.048905086,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,1247.6827,0.015974602,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,1243.7639,0.0154010095,100,50,15,0.85,2210.8624803400003,0.021073837077251294
1.2775138e-13,1048.4856,0.05290227,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,884.9286,0.012635704,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.26710236,813.645,0.0,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.0,731.2945,0.044819754,100,50,15,0.85,2210.8624803400003,0.021073837077251294
4.5434783e-14,778.4042,0.048659332,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,1812.0625,0.020558879,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,1382.0822,0.011815226,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,1154.7535,0.01434933,100,50,15,0.85,2210.8624803400003,0.021073837077251294
4.0161263e-15,2975.7888,0.05842747,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,1014.4965,0.011503353,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.0,820.37115,0.038960654,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.0,575.35016,0.045552894,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,942.2187,0.014071144,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.0,906.7244,0.05095777,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.543425,1057.1998,0.0,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,1201.5713,0.01613698,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,1772.5696,0.021048501,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.0,646.4367,0.044591147,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.0,619.47107,0.0,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.85,1651.3265,0.018467331,100,50,15,0.85,2210.8624803400003,0.021073837077251294
0.0,570.75134,0.027461637,100,50,15,0.85,2210.8624803400003,0.021073837077251294
1.930867e-16,502.4159,0.03496252,100,50,15,0.85,2210.8624803400003,0.021073837077251294
