growth_rate,cost,production,n_batch,n_start,n_candidates,init_growth_rate,init_cost,init_production
0.85,1450.6539,0.016691457,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,1068.4164,0.011139733,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.7758212,1088.7748,0.0,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,1791.8628,0.022866936,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,2429.2961,0.06015808,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,1926.4369,0.00362896,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,1563.1263,0.019412586,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,1202.2393,0.0038012085,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,2376.5125,0.010967923,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.6592663,988.6665,0.0,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.7329527,1020.9756,0.0,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,2258.4944,0.017569946,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,1574.6078,0.016906478,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,2331.5776,0.025507167,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,1683.2764,0.020593448,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,2271.217,0.02234744,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,1503.3877,0.05407279,100,50,15,0.85,2210.8624803400003,0.021073837077251818
2.3399094e-13,865.405,0.05061319,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,1045.291,0.011009268,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,1940.151,0.022370502,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,1988.6908,0.019193111,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,1093.2291,0.015108618,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,708.3822,0.04109245,100,50,15,0.85,2210.8624803400003,0.021073837077251818
2.230088e-16,315.65204,0.0,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,2386.3364,0.05977298,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,2126.1492,0.014939839,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.121917024,815.70264,0.0,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,1306.6549,0.010456624,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,1689.2278,0.014630398,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,2234.3242,0.022496533,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,811.23254,0.04867837,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,1036.5833,0.0069413795,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,2262.3567,0.01998531,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,1325.7625,0.018075926,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,1605.5853,0.011504298,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,1270.1927,0.01570496,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,1197.212,0.050846845,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,1096.0758,0.04951427,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,1764.3025,0.019746637,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,186.66118,0.016118828,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.3711711,1755.6313,0.04344344,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,2483.3918,0.025116172,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,392.60898,0.0,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,949.5655,0.046693116,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,2249.978,0.058886837,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,3149.0696,0.02628744,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,1691.9198,0.0201212,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.7671012,620.69495,0.0,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,1198.9066,0.052461956,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,749.4821,0.044166513,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.27237964,1528.6093,0.030706,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,694.3711,0.03372686,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,2977.7283,0.06290527,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,783.00116,0.039802637,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,1214.4404,0.009530501,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,546.2891,0.03659078,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,664.68646,0.04569134,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,1391.4241,0.016234852,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,987.2114,0.0023232994,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,2609.411,0.022138719,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,1096.2102,0.013235727,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,1596.9841,0.018824546,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,1245.8256,0.016576547,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,1571.1102,0.0179664,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.8036679,630.8187,0.0,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,2118.5298,0.02461343,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,1765.9626,0.004635662,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,2121.1433,0.05870279,100,50,15,0.85,2210.8624803400003,0.021073837077251818
3.306998e-14,1889.7911,0.059810985,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.84122133,939.81165,0.0,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,1043.1475,0.049640145,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,2130.07,0.022829095,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,1028.3003,0.052295294,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,2104.6663,0.0236677,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,720.8173,0.042605367,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,1338.2753,0.015653495,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,516.5663,0.032418422,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.0,1288.5256,0.032871246,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.73860216,1624.3032,0.0,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,1405.4548,0.012908912,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,2168.521,0.018943502,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.75027055,647.99146,0.0,100,50,15,0.85,2210.8624803400003,0.021073837077251818
0.85,1304.9807,0.01779266,100,50,15,0.85,2210.8624803400003,0.021073837077251818
