growth_rate,cost,production,n_batch,n_start,n_candidates,init_growth_rate,init_cost,init_production
0.0,1431.7488,0.05128445,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,522.9054,0.0,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,1804.3977,0.00698489,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,725.75073,0.04215533,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.74576753,2072.3616,0.0,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,2851.1443,0.016783163,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,776.5119,0.045005117,50,50,20,0.85,2210.8624803400003,0.02107383707725203
7.480256e-15,803.08136,0.018949661,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,431.19894,0.0,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,1369.2274,0.03770295,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,1142.7064,0.040037178,50,50,20,0.85,2210.8624803400003,0.02107383707725203
2.4270768e-13,1200.8313,0.05240115,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,1868.2877,0.0,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,922.5228,0.05254787,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,2329.5295,0.018471992,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,1174.1958,0.03651593,50,50,20,0.85,2210.8624803400003,0.02107383707725203
4.2125805e-13,1384.8448,0.051540013,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,598.66327,0.050264407,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,962.24976,0.048753794,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,796.819,0.0302124,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,765.37726,0.0052624154,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.8283592,1200.6929,0.0,50,50,20,0.85,2210.8624803400003,0.02107383707725203
2.230088e-16,476.95865,0.0,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.5338075,944.17773,0.0,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,1753.0542,0.013717412,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.639646,2667.0017,0.0,50,50,20,0.85,2210.8624803400003,0.02107383707725203
1.13827786e-14,609.97,0.029689094,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,1052.031,0.0109786,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,662.70386,0.014194851,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,973.3336,0.015505355,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,1904.0812,0.016237339,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.037226982,1376.0156,0.015139897,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,459.3769,0.048086435,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,680.4272,0.04880953,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,1886.8295,0.007044225,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,1148.4832,0.050630726,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,900.3403,0.015238851,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,259.06277,0.017326603,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.7537483,2301.7866,0.0,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,712.2896,0.03682324,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.31918114,1120.5424,0.0,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,1124.1931,0.015640372,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.78047913,1832.2979,0.0,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.4984079,994.25446,0.0,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,1769.2151,0.01169999,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.54550385,1315.3014,0.0,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,1976.9628,0.012495489,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,939.0119,0.014151196,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.39025903,1097.5378,0.0,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,745.09454,0.04887262,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,1332.4669,0.004305734,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.22027634,638.7209,0.0,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.5929203,1025.8893,0.0,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,994.9919,0.014315061,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,2018.4618,0.01884907,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,556.7392,0.04985248,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,2287.148,0.019446412,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,756.1876,0.048256382,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,1274.8135,0.047064498,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,617.6116,0.0,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.5808507,1156.9618,0.0,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,1166.3785,0.010899276,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,449.8592,0.0,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,615.9484,0.04136228,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,630.2558,0.04637688,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,352.6093,0.0,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,961.98517,0.0,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,845.17944,0.0510906,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,678.9607,0.040925153,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,892.97534,0.05025443,50,50,20,0.85,2210.8624803400003,0.02107383707725203
1.0393404e-28,606.14545,0.039177265,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,1369.895,0.04739602,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,1444.513,0.007163344,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,1857.429,0.013178132,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,1937.4233,0.05324127,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,889.67926,0.050362874,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,505.44543,0.03276731,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,767.9113,0.050794445,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,1589.4404,0.056636102,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,853.66266,0.050423365,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,1326.2808,0.055823326,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,705.2001,0.049948577,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,2072.965,0.061116967,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,1873.2821,0.010189365,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.6132842,1124.8187,0.0,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,778.4913,0.051022872,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.7506569,1382.915,0.0,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,1405.2683,0.019456921,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,2780.4292,0.058729563,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,2282.2134,0.054567613,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,924.5194,0.053000506,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,482.771,0.021756046,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,3109.8108,0.061177894,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,2011.0728,0.022614291,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,1818.5388,0.054515652,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,2493.8052,0.056318354,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,2047.4728,0.05253809,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,644.812,0.050209712,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,761.363,0.04921281,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,2186.2888,0.061108146,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,1181.5284,0.053098705,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,1071.2198,0.050995205,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,438.44116,0.0,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,788.2339,0.050208353,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,635.4655,0.028326869,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,1564.8743,0.0,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,1135.5741,0.04750187,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,751.02985,0.01931014,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,558.75385,0.0,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,602.4726,0.0407364,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,2496.2986,0.021528877,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,1220.945,0.05275607,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,895.5962,0.050469875,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.61994267,1110.0653,0.0,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,2007.8228,0.017905746,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.5827601,1260.3367,0.0,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,1786.1941,0.00439572,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.15527967,2286.2275,0.051708512,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,976.4653,0.016238848,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.79566467,1271.2247,0.0,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,1978.6565,0.057998773,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,906.9637,0.0073535345,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,582.98737,0.045190554,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,992.71387,0.017368576,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,835.1363,0.015532466,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,1339.1901,0.017412476,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,1959.9635,0.05903847,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,1687.6605,0.016765077,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,858.8093,0.049346223,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,2709.0276,0.058044575,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,1725.3009,0.04684294,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,571.26965,0.03981759,50,50,20,0.85,2210.8624803400003,0.02107383707725203
